video_id,start_time_seconds,end_time_seconds,labels
izVCz3P43p8,10.0,20.0,"[137, 463]"
izXWSeTP--M,30.0,40.0,[72]
izYP595FRyE,60.0,70.0,"[137, 39]"
xkkbppB8VKI,120.0,130.0,"[0, 41, 384]"
xkf3Rl8cvMs,140.0,150.0,[375]
xk4U8BembHM,470.0,480.0,"[137, 219]"
xk4DxZZc9So,140.0,150.0,"[300, 343]"
Bwy3Cs7vZT4,30.0,40.0,[272]
d4gezqMTDbA,30.0,40.0,[137]
d4txpTFvIEE,30.0,40.0,"[137, 219]"
d4YxWZTDDdc,18.0,28.0,[366]
d4Cp1O3f028,30.0,40.0,[426]
d4_0IKK83Cg,30.0,40.0,"[0, 137, 268]"
kNVmUxvzNi8,540.0,550.0,"[0, 137, 388, 510]"
kNLZzx-cVV8,10.0,20.0,[467]
kN8YuYZsWto,30.0,40.0,"[0, 5]"
kNSWopHzLto,10.0,20.0,"[0, 426]"
kNZyGPKxgi4,220.0,230.0,[254]
kNSrJnwtc8c,310.0,320.0,"[0, 72]"
pWVG_ZBcpDc,75.0,85.0,[137]
pWcNRhKUYzk,100.0,110.0,"[8, 69]"
pWHkmo9Kn8g,120.0,130.0,"[137, 219, 505]"
pW2LsDwvz5A,300.0,310.0,[418]
pW4DXRHftps,160.0,170.0,"[0, 25, 506]"
pWLDPmZsMSQ,30.0,40.0,[300]
pWsCThjSzJg,80.0,90.0,"[513, 300]"
juvkFEsIvr0,40.0,50.0,"[0, 426]"
jui8CtB7NOM,0.0,10.0,"[0, 137, 68]"
ju4gEHp4dp4,0.0,10.0,"[137, 441]"
juTRjYbgH0U,10.0,20.0,"[0, 354, 437]"
n27GpYJ_2Hs,30.0,40.0,[137]
n2g-33m8YRw,30.0,40.0,"[137, 517]"
n2SLCHAvUVk,190.0,200.0,"[418, 437]"
5JpT1Z5dhUU,30.0,40.0,[137]
5JdBAY05ft8,70.0,80.0,[472]
5J6CjNc8Njo,30.0,40.0,"[137, 235]"
5JWfWouuBgk,2.0,12.0,[485]
5JRvGMTjEzQ,30.0,40.0,[137]
5JlHSRmzseo,30.0,40.0,[137]
5JC5x_qt7FM,70.0,80.0,"[288, 444]"
5JgGd3Pj_4w,30.0,40.0,[41]
5JqTvKNXzOw,30.0,40.0,"[216, 137, 252, 260]"
5JPq68Fdqv0,0.0,10.0,"[0, 137, 27, 61]"
5JhuqJqOWg0,500.0,510.0,"[137, 458, 466]"
D7-J_A8zf2k,370.0,380.0,"[298, 283]"
D7L09gHVrow,80.0,90.0,"[490, 444, 367]"
D7z2Q-hH25s,30.0,40.0,"[248, 137, 27, 256]"
D7RPMA2sxA0,20.0,30.0,[472]
D7WIcFJ1Ye4,30.0,40.0,[72]
N_BCONjmbXg,80.0,90.0,[72]
N_7OptC5h2U,30.0,40.0,"[0, 72, 491]"
N_hOjhfzV_Q,12.0,22.0,"[0, 288]"
pyowYWwvCFA,30.0,40.0,"[0, 39]"
py4sGN9WV0Y,30.0,40.0,[369]
pyl_A2a3zSY,260.0,270.0,"[137, 497]"
pyBhc-ygmuw,30.0,40.0,[72]
py7QltGSJaQ,130.0,140.0,"[137, 219]"
DFELzJbp_ts,18.0,28.0,"[137, 354]"
DFdYd-jsIsA,70.0,80.0,"[8, 137, 27]"
DFrhMfr0tAU,0.0,10.0,"[404, 486]"
DFPu83ggTlM,160.0,170.0,[219]
DFLDW-560HQ,30.0,40.0,[137]
N20w9BT1yxA,30.0,40.0,"[288, 388, 300]"
N24fo43ksp4,40.0,50.0,"[72, 444]"
N2SDcbOESXI,340.0,350.0,[40]
N2b86QnEA7k,50.0,60.0,"[0, 72, 71]"
t6b5dFfa7NE,20.0,30.0,[300]
t6Lj3sfrJzg,190.0,200.0,"[248, 137]"
t60XU3HolYo,160.0,170.0,"[513, 510]"
t6XtW3SHQNE,380.0,390.0,"[264, 137]"
eOxI9f9gvqo,0.0,10.0,"[0, 49]"
eO4zCFBQhDA,30.0,40.0,"[0, 5]"
gPNBdfJ3LlU,40.0,50.0,"[466, 27]"
gPypzLeZkwA,30.0,40.0,"[0, 444]"
gPZscoUwABA,140.0,150.0,[426]
qDD4wBkjth4,50.0,60.0,[72]
qD78OsJ5R0M,30.0,40.0,"[288, 72]"
qDXuGb91ld0,50.0,60.0,[137]
qDvjPPKHZlI,0.0,10.0,"[288, 286]"
qDSvHlHbAqM,60.0,70.0,"[137, 276]"
qDc1zsftnAs,50.0,60.0,"[0, 509, 526]"
qDjeY72KaSo,30.0,40.0,"[137, 229]"
I1oiyRDSIgk,30.0,40.0,[458]
I11AcD1sGes,330.0,340.0,[137]
I1N3fRcPJwg,440.0,450.0,"[0, 518]"
I1jgx51-ukc,300.0,310.0,"[444, 510, 343]"
I1WB0a3IUt4,320.0,330.0,"[288, 137, 300, 444, 509]"
UpSoM6ZJRyg,270.0,280.0,"[0, 137, 404]"
UpWBYk4xLTc,40.0,50.0,"[137, 27, 236]"
UpYkuf0greU,30.0,40.0,[64]
qz_68HJEnLM,30.0,40.0,[388]
qzjuZSvSo3Q,200.0,210.0,"[0, 404]"
qzYRtoITqvA,60.0,70.0,"[0, 378]"
qz-7dEyYYDI,30.0,40.0,"[0, 8, 137]"
qzwn9UewNms,50.0,60.0,[137]
qzr2TcOo0oE,250.0,260.0,[404]
yGA_-Nm4EU4,50.0,60.0,[388]
yGMif1GAu2M,70.0,80.0,"[27, 254]"
yG1bzzXDIak,30.0,40.0,[137]
yGXohnxCLCA,60.0,70.0,"[0, 137, 260, 253]"
yGhYbcMXFnI,130.0,140.0,[366]
Aro-HcWNsHI,30.0,40.0,"[137, 229]"
ArsKCV3rkc4,30.0,40.0,[137]
AriWjU24Wgc,350.0,360.0,[343]
ArE_BqO-YPk,5.0,15.0,"[288, 370, 444]"
ArIES6ScYzo,330.0,340.0,"[300, 510]"
Arqb86BoEdA,30.0,40.0,"[137, 501]"
ArtL_qXq5Rk,440.0,450.0,"[491, 300]"
Arx-VzOR4O8,30.0,40.0,"[0, 137, 72]"
ArBDKeED_xA,70.0,80.0,[377]
ArQemnqgVbM,60.0,70.0,"[8, 69]"
EBwiCVS_gBs,40.0,50.0,"[72, 49, 47]"
EBlrzSbRNbU,140.0,150.0,"[0, 16, 137]"
EBpa2CADNJA,140.0,150.0,"[0, 137]"
EBmROluwLkc,30.0,40.0,"[137, 239]"
EBMD15Aj0eA,20.0,30.0,[64]
EB6l4sGiyOE,430.0,440.0,"[0, 137]"
ev_YCCuGVSs,30.0,40.0,"[137, 252]"
evCwrb_f7r0,150.0,160.0,"[0, 25]"
evzVQ9pyimM,30.0,40.0,[72]
evZUXhR_ko0,0.0,10.0,"[0, 444]"
evy2azZk3kE,40.0,50.0,[137]
evArNkBybX8,90.0,100.0,[437]
ev6klttgYRc,50.0,60.0,"[0, 444]"
OGEtGy6JYcM,40.0,50.0,"[0, 418]"
OGPYXJyxQ24,110.0,120.0,"[8, 66, 69]"
OGL1yPgbsYo,0.0,10.0,"[137, 354, 507]"
rp3cD2jWlVE,560.0,570.0,[426]
rpK2oHHZZ10,110.0,120.0,"[58, 39]"
rpxqIoFfs1Q,350.0,360.0,"[0, 41]"
rpnr-UTngEQ,30.0,40.0,"[72, 47]"
rpeHqnDJ6_Q,80.0,90.0,[362]
MNkQGlmeyK0,90.0,100.0,[300]
MNd8CRa48Uk,260.0,270.0,"[137, 233]"
MN7D6xuIljk,290.0,300.0,[40]
MNlzpCwdh4g,30.0,40.0,[137]
MNrctWQxHEA,30.0,40.0,"[283, 487]"
MNQg6QXQez8,30.0,40.0,[343]
vS5f0CQDPCU,0.0,10.0,"[0, 288, 444]"
vSxD1_iQEGI,30.0,40.0,"[0, 72]"
vSUTqtuykDc,1.0,11.0,"[388, 300]"
vSrP2g8zUoY,330.0,340.0,"[0, 41]"
vS7BKsWSIGY,30.0,40.0,"[137, 354]"
vS8PEM-ookc,30.0,40.0,"[137, 501]"
vStedb9LiDk,30.0,40.0,"[137, 279]"
IDQ6RjIDLj4,380.0,390.0,"[137, 228]"
IDHHAwqDpzU,30.0,40.0,"[137, 254]"
IDEFrGj1a9I,380.0,390.0,"[0, 508]"
ID1es90Br8E,280.0,290.0,[465]
IDAQxzUoxe8,170.0,180.0,"[8, 137]"
ID-vhLtKMlQ,360.0,370.0,"[137, 227]"
IDKfNe6xfSg,480.0,490.0,"[0, 343]"
ID-AT98D3Tc,70.0,80.0,"[0, 64]"
IDWOyXzIyGQ,130.0,140.0,"[418, 476, 437]"
SDoaCFFGt6A,30.0,40.0,[64]
SDR2VLgRUDE,270.0,280.0,[343]
SD2gJnljOIg,40.0,50.0,"[137, 300, 341]"
m9tnNkon_iw,30.0,40.0,[137]
m9-xo9XN81M,30.0,40.0,"[0, 444]"
m9l9Qr0odVA,180.0,190.0,[49]
NHveapk2rZ4,290.0,300.0,"[0, 137, 39]"
NHKls4K33OU,190.0,200.0,"[490, 444, 367]"
h1H_GaajDak,30.0,40.0,[137]
h1p04AaPV90,290.0,300.0,"[480, 506]"
h1TZmCUqzFo,70.0,80.0,"[0, 137, 278]"
h1P34bcC7kQ,30.0,40.0,[458]
h1IEGKX4pHY,50.0,60.0,"[0, 300, 341]"
h1fXcJS51d0,0.0,10.0,"[0, 494]"
h1xGnaqiU1I,80.0,90.0,[343]
loTHL2OyYjA,30.0,40.0,[72]
lomPk1cKptE,30.0,40.0,[137]
loyHHBilYPM,80.0,90.0,[137]
loxR5v8vu_w,500.0,510.0,"[0, 506, 479]"
lo9KsHFNke4,30.0,40.0,"[137, 271]"
oaWaa5MDLiE,110.0,120.0,"[137, 39]"
oaRtcfTazFE,0.0,10.0,"[137, 239]"
oa1QRoiiT0E,20.0,30.0,[137]
oad746hCK1Q,30.0,40.0,"[137, 229]"
hdhWzmBv5fE,30.0,40.0,"[0, 388]"
hdqOdzlNqUQ,130.0,140.0,"[483, 380]"
hd0cgaJkNGw,100.0,110.0,"[0, 2, 362]"
hd3Q93cBZK0,1.0,11.0,"[0, 388, 300]"
hdfwwx27mtY,180.0,190.0,"[0, 388, 509, 510]"
hd_01eWXJdI,150.0,160.0,[72]
9UP7L34-zus,250.0,260.0,"[288, 283, 300]"
9UanH79U3H4,30.0,40.0,"[418, 437]"
9UMqhnu5WpA,120.0,130.0,"[8, 69]"
9USbtibAN-s,250.0,260.0,"[0, 506, 479]"
9UEqvyekXt4,30.0,40.0,[137]
9UCRMbF3egE,110.0,120.0,[478]
9UCLvFqkFxk,140.0,150.0,[137]
9UOPRQhNzQ8,30.0,40.0,"[137, 226, 263]"
bWYDa6zg5_c,120.0,130.0,"[418, 437]"
bWtCva4PDKE,0.0,10.0,"[388, 300]"
bW-xjy5-a1s,30.0,40.0,[40]
bW_PMIAIHBE,40.0,50.0,"[288, 286, 526]"
YTapjEIgzkI,21.0,31.0,[388]
YTYj8Bk0qM8,30.0,40.0,[137]
YTPs0m69FVE,170.0,180.0,"[137, 300]"
YTJfrKunnD0,30.0,40.0,"[137, 274, 239]"
YTkFdOq3ed0,16.0,26.0,[72]
YTwIjvcpAUg,30.0,40.0,[491]
YTmLWkplNCI,280.0,290.0,[501]
YT1VYFoeE1I,250.0,260.0,[72]
YT7qvQiwwUY,30.0,40.0,[475]
YTP7YMaEm1s,20.0,30.0,[47]
_W6MsOT3cI4,480.0,490.0,[288]
_WD9mbwAcrQ,130.0,140.0,"[8, 137, 27, 507]"
_WYwB1qRgLM,10.0,20.0,"[137, 253]"
_WffWjAzlq0,150.0,160.0,[458]
_WLSxaduG4Q,30.0,40.0,"[0, 72]"
_WS68gpLg7U,180.0,190.0,"[0, 137, 426]"
Z2cfp85rgdI,150.0,160.0,"[0, 25]"
Z2GigaQ4dMo,220.0,230.0,"[0, 506, 471]"
Z2MlvaLPrgU,0.0,10.0,[137]
Z2z-AbYMk5Q,30.0,40.0,"[0, 16]"
Z2lkM6Xfwrs,40.0,50.0,[388]
Z27ympbuhAw,30.0,40.0,[458]
Z2c1npe5AYY,30.0,40.0,[137]
Z2ktexkRb4w,590.0,600.0,[72]
Z2EZQghr7Mk,550.0,560.0,[300]
Z2EGusDSj8Y,30.0,40.0,[426]
FEVRv0JwVF0,20.0,30.0,[514]
FEuXIeWoCQQ,30.0,40.0,"[248, 137, 27]"
FEGhRQ1KAE4,130.0,140.0,"[0, 137, 444]"
FEsMxKPwIik,190.0,200.0,"[0, 56, 288]"
zT0GGN4WnDU,470.0,480.0,"[0, 137, 72]"
zTL9KyTtn64,30.0,40.0,"[0, 137, 378]"
zTuxNA1y6Os,80.0,90.0,"[137, 265]"
zTtZH-Q61Ik,160.0,170.0,"[137, 276, 273]"
zTlx6nlVg8o,30.0,40.0,"[137, 487, 517, 463]"
zTda7wonrBg,80.0,90.0,"[0, 41]"
DpZWsx7qDFc,30.0,40.0,"[0, 491]"
Dp3--q5GP0Y,130.0,140.0,[363]
DplAor_l88w,30.0,40.0,"[0, 387]"
Dp0FeEXOdgM,260.0,270.0,"[137, 38]"
DpbEoAEI0Sk,110.0,120.0,"[0, 379, 300]"
s4zRt_fE3U4,30.0,40.0,[72]
s4laeV-Z8FM,10.0,20.0,"[0, 22]"
s4wQi-0I2DE,30.0,40.0,"[0, 72]"
s4Oyt1_LTXA,80.0,90.0,"[0, 137, 27]"
s4WYG7iPVIo,130.0,140.0,[388]
s4nhamYDOwY,470.0,480.0,"[0, 388]"
s4snf62Y7Sg,160.0,170.0,"[0, 509, 526]"
7TYGvfS1qtw,110.0,120.0,"[0, 137]"
7TFzZyNE5CU,30.0,40.0,[404]
7T5WSO115ZM,40.0,50.0,[137]
BRK2rXjsn_s,200.0,210.0,[418]
BRYojKzC-xY,30.0,40.0,"[0, 426]"
BRje9BbrlgI,6.0,16.0,[72]
BRKKO44P6Oc,20.0,30.0,[57]
AEsAzMOCiy0,30.0,40.0,"[0, 283]"
AEPQ1U4qFUQ,120.0,130.0,"[0, 71]"
AEGHk8z6Sbc,230.0,240.0,[300]
AEVz0KyQDt8,120.0,130.0,[343]
AEMzmaMsV9M,100.0,110.0,"[0, 61]"
AE4_eiiq7tI,30.0,40.0,[441]
AE9xjrlN_T8,30.0,40.0,[300]
AEYErk0n_-o,30.0,40.0,"[0, 354]"
AE42pBEQ0fU,30.0,40.0,"[137, 499]"
AE5oZzfu2-E,239.8,249.8,[248]
mlpTCec4igo,90.0,100.0,"[137, 258, 276]"
ml4jCmaysuk,90.0,100.0,[229]
ml8Zqw8T154,40.0,50.0,"[491, 300]"
mlhRmzInSeA,500.0,510.0,[499]
mlJ28r8YxOg,30.0,40.0,"[496, 515]"
mlKprdc4W94,0.0,10.0,[362]
mlPtGad-EWw,30.0,40.0,"[64, 513]"
mlyqHWMXEXY,530.0,540.0,[137]
mlrarQ5nVlU,170.0,180.0,[137]
JK4U8qK1vfQ,180.0,190.0,"[137, 234]"
JKihzveDE5g,500.0,510.0,"[137, 253]"
JKD_GiVHXRY,0.0,10.0,"[0, 8, 137, 27]"
JK7e-Zxyk2A,70.0,80.0,[300]
JKX35FOb76Q,220.0,230.0,"[0, 375]"
JK44UlEryVw,250.0,260.0,"[0, 505]"
AaVUuKl8294,30.0,40.0,[137]
AaqfoHudOPI,30.0,40.0,"[0, 458]"
AaajkQEU3A0,130.0,140.0,[137]
Aai257FTBiQ,80.0,90.0,"[283, 300]"
AaUZb-iRStE,80.0,90.0,"[8, 137, 219]"
AaT0JrbUCkg,60.0,70.0,[505]
AagemOzvoZE,30.0,40.0,"[137, 27, 229]"
AazEalrc1nE,30.0,40.0,"[216, 137, 226, 27]"
Aa8lvl6b-iM,120.0,130.0,"[8, 137, 27, 509]"
AafHy3_jyRQ,30.0,40.0,[388]
Aax8cjFZZ2o,0.0,10.0,"[354, 300]"
AareFwTIg1s,90.0,100.0,[137]
Aak-VLHtFPM,70.0,80.0,[137]
8Y3pAqq5s0E,150.0,160.0,"[0, 298]"
8Ymf53VWNyU,20.0,30.0,"[0, 480]"
8YoDTfC4oqw,560.0,570.0,[288]
8Yt55huZGZc,30.0,40.0,"[137, 276]"
8Y0FRjkX9xI,100.0,110.0,"[137, 233]"
ZyOs0QyzR1E,90.0,100.0,[388]
ZyWOua6VzZE,30.0,40.0,"[0, 137, 388]"
Zy1T7kvM8aQ,30.0,40.0,"[0, 5]"
Zyzsi7aXiCA,30.0,40.0,"[0, 444]"
Zy4P51xmQF4,30.0,40.0,"[0, 137]"
Zy_YSROQmlE,170.0,180.0,"[137, 227]"
Zy2LsyinGcY,10.0,20.0,[72]
LEwXpKnJMaQ,440.0,450.0,"[0, 388]"
LEtLDfICskk,30.0,40.0,[72]
LEzaTWceGDs,80.0,90.0,"[137, 517, 511]"
LEf1_b44ZFo,8.0,18.0,[300]
LE5Hm585-8I,0.0,10.0,"[0, 137, 72]"
LEgSZjv1xTk,30.0,40.0,"[72, 137]"
LEVQWN3Q32Y,30.0,40.0,"[0, 72, 491]"
JgK5Gp9NJnk,10.0,20.0,[404]
Jg58VMtNJEk,0.0,10.0,"[489, 300]"
JgmWVVgzpW0,90.0,100.0,"[137, 518]"
JgyW0qTIx7Q,30.0,40.0,[72]
XR2dEf-pkS0,28.0,38.0,[472]
XRQyoAk-Qz0,30.0,40.0,"[137, 278]"
XREr4wTwG04,30.0,40.0,"[504, 426]"
XRHeXdE2VQ4,20.0,30.0,[137]
zZ8zjOLmPk0,310.0,320.0,"[0, 426]"
zZ9DK_AArSo,90.0,100.0,"[0, 41]"
2hgvuYGc95o,80.0,90.0,[137]
2hPOvVauGCQ,100.0,110.0,"[288, 374]"
2hGKcWv-B-E,30.0,40.0,[525]
2hTPehEuBsQ,220.0,230.0,[491]
2hBkeX3k48M,180.0,190.0,[219]
2hKS-hbOvY4,5.0,15.0,"[0, 137, 298]"
2hyHI8DNWD4,200.0,210.0,"[0, 41, 506]"
2hBVVym00rc,30.0,40.0,"[0, 1, 4]"
2hknZzpOCFM,330.0,340.0,[458]
C5Zs-Lb2rIM,90.0,100.0,[137]
C5g9bxn3ZK8,160.0,170.0,[404]
C5QxHyI1GBc,520.0,530.0,"[0, 50, 72, 510]"
C5N5XQ7l_e8,20.0,30.0,"[137, 404]"
mRKud6yP4iU,440.0,450.0,"[137, 235]"
mRSAoBtjLjI,10.0,20.0,"[27, 61]"
mR10DRflzF0,160.0,170.0,"[64, 496, 513]"
mRhxMKJsTjg,30.0,40.0,[475]
mRgeey05UNs,30.0,40.0,"[0, 137, 462]"
mRjkKWN3HiI,110.0,120.0,"[288, 372]"
mRigmHeo4dE,70.0,80.0,"[137, 269]"
Orz5S6gqL-4,30.0,40.0,"[8, 137]"
Orq5T9inyxQ,470.0,480.0,"[288, 444]"
OrEut3mOMnM,50.0,60.0,"[0, 384]"
OrXAi1ckgnY,10.0,20.0,"[0, 481, 506]"
OrAytLkEBMU,0.0,10.0,[494]
OrwximvUjTU,270.0,280.0,"[0, 513, 509, 504]"
OrfXnb7uR7I,60.0,70.0,[375]
CjvsP_c0NfU,260.0,270.0,[72]
CjzVs59SyQY,30.0,40.0,"[0, 343]"
CjaX3aiDNWA,450.0,460.0,"[288, 374]"
CjMNRR1qCA4,30.0,40.0,[300]
Cjem1GlpQ5w,10.0,20.0,"[0, 300, 509, 526]"
CjFeHnI-hd8,10.0,20.0,"[0, 444]"
Gx0OZaaeI6I,30.0,40.0,"[288, 374]"
GxQyHMc0n6M,30.0,40.0,"[0, 404]"
Gx-fFUhQ28A,30.0,40.0,[288]
Gxzp6C1cDzU,140.0,150.0,"[0, 25]"
GxswzkEU03c,30.0,40.0,[366]
GxeDIuOzxmU,30.0,40.0,[137]
Gx9hRJxmncQ,11.0,21.0,[418]
Pu2WDuFo0RA,40.0,50.0,[444]
PufDOSkxwzQ,550.0,560.0,[137]
PuqNVfoVmKU,30.0,40.0,[72]
PuEZjNvuqZY,390.0,400.0,"[0, 493]"
Pudonx9wkpY,0.0,10.0,"[0, 466]"
PuJxL6tLxm4,110.0,120.0,"[137, 27, 260]"
PuM-zRqfQm4,28.0,38.0,[72]
Pu7_jfDpeoU,30.0,40.0,"[300, 343]"
Pu2qr7X5azM,450.0,460.0,"[137, 27]"
PutmxKNvMPw,350.0,360.0,[388]
PuF9pZ7EDpw,320.0,330.0,"[490, 444, 367]"
EWI6u8wVAlk,0.0,10.0,"[67, 69, 61]"
EWl6lqzyc0g,26.0,36.0,[437]
EWuHQ0dXyqo,190.0,200.0,[484]
EW8bLio25lE,30.0,40.0,[388]
EWiUOmNW3SM,200.0,210.0,"[137, 27, 260]"
EWV8CU6X6HA,30.0,40.0,[72]
0arN4pk83lA,30.0,40.0,[470]
0a6uLBmqZgA,30.0,40.0,[137]
0aer7MFIYQk,50.0,60.0,[72]
0aJ4ncKJqIg,280.0,290.0,[72]
0aKuES6SO2k,50.0,60.0,[72]
0abfTrxjX-4,30.0,40.0,"[72, 137]"
0auuJJiE2xI,30.0,40.0,"[0, 300]"
0aqEAvk8zQY,280.0,290.0,"[0, 16]"
0amHVSbkaX8,60.0,70.0,[388]
0a3sS0cfsQk,370.0,380.0,[72]
0aCvJzMN-SE,0.0,10.0,[384]
7PaOV4oC3eI,30.0,40.0,"[0, 354]"
7PasUJM2M1I,200.0,210.0,"[490, 444]"
7P-1BJ1A9ME,2.0,12.0,[388]
7PXv8yij2yg,30.0,40.0,[137]
7PG_GGEfi9s,3.0,13.0,"[137, 524]"
ZLHKYeoCtyA,160.0,170.0,[458]
ZLTOJmQuxNE,290.0,300.0,"[0, 506, 444]"
ZLZiPLEJ5D0,20.0,30.0,"[57, 58]"
ZLJ2FJnty64,450.0,460.0,[137]
ZL1jIvl_ymo,40.0,50.0,"[418, 476]"
ZLX0rdNJsww,200.0,210.0,"[288, 286]"
ZL-c-0D_LIk,310.0,320.0,"[0, 426]"
njoiQ9dZ-r4,60.0,70.0,"[300, 485]"
njCHChY6P9Y,90.0,100.0,"[0, 72]"
njE_C33Qj0o,410.0,420.0,"[0, 72]"
njYHHWpgIaE,490.0,500.0,[61]
nj1YMI_9kNQ,290.0,300.0,"[0, 378]"
njz6QG61ER0,0.0,10.0,"[137, 511, 463]"
njXNuSGZnz4,0.0,10.0,"[72, 500]"
nj--ew0urEA,20.0,30.0,"[137, 388]"
njTjykvEXzk,200.0,210.0,[137]
nj26o5LxaAg,50.0,60.0,[444]
njybD3PNrlc,110.0,120.0,[137]
PP741kd2vRM,30.0,40.0,[300]
PPH5U6goHDw,380.0,390.0,[490]
PP3kNqPM434,70.0,80.0,"[137, 219, 263]"
PP5Vayrjhvk,60.0,70.0,"[288, 372]"
PPaMZ-WN5So,110.0,120.0,[491]
PPkclu1EzR0,0.0,10.0,[467]
PPX_s8_g9Mo,280.0,290.0,[468]
PPp4DcCy5v8,500.0,510.0,"[137, 441]"
PP9z8UthPW4,30.0,40.0,[72]
xb_cRKUoACM,30.0,40.0,[72]
xb0ZOOs0YCs,30.0,40.0,[388]
xbA1QlIbkiM,480.0,490.0,"[137, 252, 388]"
xbz7DEsQOCs,30.0,40.0,[388]
xbU0p2H2EKk,70.0,80.0,[72]
xbm0x3PL0rc,0.0,10.0,"[72, 137]"
xb57zcLuz9U,280.0,290.0,"[0, 72]"
xb9z7dslhfI,430.0,440.0,"[0, 480]"
A0wAQLEB43s,19.0,29.0,[437]
A09VB0vE1IE,0.0,10.0,"[72, 39]"
A0nyd2czzaM,30.0,40.0,"[0, 137, 354]"
Y21IwG4tDP8,40.0,50.0,"[72, 137]"
Y2J6E1TbxnY,360.0,370.0,[274]
Y23XRUQeDuI,50.0,60.0,"[137, 235]"
Y2cojVBuAUQ,30.0,40.0,[437]
Y2d6CF3bY8k,450.0,460.0,"[473, 300]"
Y27yN54l4kE,30.0,40.0,[300]
Y2MwHholr3c,30.0,40.0,[137]
szxS2-lYgsA,30.0,40.0,"[288, 372]"
szbrqFCLr1c,22.0,32.0,[72]
szM8O9C8rkI,190.0,200.0,"[0, 72]"
szUD2mKBxrE,50.0,60.0,[300]
szu436Dv5kc,470.0,480.0,[404]
szrJBxdPVNE,320.0,330.0,[388]
SsYJ8SRGCVg,30.0,40.0,"[388, 300]"
SsnoHN-tBD0,40.0,50.0,"[0, 72]"
SsB-AP-fcSY,50.0,60.0,"[283, 300]"
SsVc1TAVsSc,20.0,30.0,[137]
Ss1bubMNPQE,10.0,20.0,"[137, 253]"
L7ZZoVmv6Hk,280.0,290.0,[137]
L7czNDLEfOw,0.0,10.0,[388]
L7gLlnHqQdQ,170.0,180.0,[54]
L7aVnW94V78,60.0,70.0,[137]
6oUbMSx8QQE,50.0,60.0,"[137, 258, 27]"
6o0es8k9Jx8,30.0,40.0,[472]
6oEWGoNoOCE,180.0,190.0,[72]
6og50XOZeIk,10.0,20.0,[137]
6oxzYHDgFaA,180.0,190.0,"[0, 507, 6]"
6oqbYipROOs,30.0,40.0,"[264, 137]"
6oi1zGOIo7I,30.0,40.0,"[468, 469]"
6o_34a_o_1s,18.0,28.0,[72]
6o8PU_E-4cg,2.0,12.0,[467]
6ouRyaMTAVY,7.0,17.0,[467]
6o6DsSnbpxE,60.0,70.0,"[137, 27, 228]"
zXJ7VAjTTXo,200.0,210.0,"[0, 513]"
zXKT561l8u8,50.0,60.0,[418]
zX6BiYMikxs,0.0,10.0,"[137, 500]"
zXCxWEiqaw4,30.0,40.0,"[364, 365]"
oZqjwD1J4Vk,280.0,290.0,"[8, 69]"
oZpq9icGBl4,400.0,410.0,"[0, 500]"
oZAgHL9zpGM,20.0,30.0,"[0, 506, 382]"
oZjG9l_vvOo,30.0,40.0,"[0, 300]"
oZF73R89bk0,140.0,150.0,"[0, 137, 474]"
-9ek6eO0RtI,260.0,270.0,[388]
-9Nl3LZBCOo,200.0,210.0,"[0, 378]"
-9c1c8G_WO8,24.0,34.0,"[0, 524]"
-92cYmTgIjM,190.0,200.0,[37]
-99daJhXYJY,30.0,40.0,"[283, 300]"
-9wxcZf43a4,530.0,540.0,[513]
-9ME9qMgkeY,270.0,280.0,"[418, 300]"
n_REM0fSVrA,30.0,40.0,[137]
n_2iNMmiYco,150.0,160.0,"[137, 470, 510]"
n_BvCE9mgLo,50.0,60.0,"[137, 388]"
n_boIyhZqWc,30.0,40.0,"[137, 260]"
xFynheV7oZI,30.0,40.0,[364]
xFwd1UDEHMQ,60.0,70.0,"[0, 2, 59]"
xFzsYFhrHtk,1.0,11.0,[426]
xFSP8N1FhYA,140.0,150.0,"[0, 506, 363]"
xFVLn3_8FJ0,140.0,150.0,"[0, 513]"
xFokzSygRpA,180.0,190.0,"[137, 229]"
xFmka8EsqH0,27.0,37.0,[72]
0Q_-akJTU-0,30.0,40.0,"[0, 137, 524]"
0QAaln-hjPw,30.0,40.0,"[137, 235]"
0QzVs8IBn_E,30.0,40.0,"[300, 343]"
0Q5mzNz2hiA,0.0,10.0,"[0, 137, 388]"
0QF9Nq_WG1c,10.0,20.0,[404]
0Qj73JaG8Ik,30.0,40.0,[288]
0QkL6IH7Jqk,20.0,30.0,"[137, 497]"
0QDYPyHwLhk,390.0,400.0,"[0, 137, 508]"
0QKet-tdquc,30.0,40.0,[300]
0QYNC7J05XI,30.0,40.0,"[137, 229]"
0Q1JLNfm8oU,30.0,40.0,"[137, 226, 279]"
0QSZ9Fr1qeQ,30.0,40.0,"[0, 300]"
1NQWDv3XSWE,30.0,40.0,[72]
1NEybsmFECg,30.0,40.0,"[72, 137]"
1NBfq3jtaC8,30.0,40.0,"[0, 288]"
1NNtU2-t_OA,28.0,38.0,[437]
1NYANpd5Grs,160.0,170.0,"[72, 506, 55]"
1N-nwumcrgw,60.0,70.0,[137]
1Nc8a9gnDso,90.0,100.0,"[137, 239]"
1N_t-hPKYHM,30.0,40.0,"[0, 137, 404]"
gndCxpBrPqg,0.0,10.0,"[0, 498, 506]"
gn8d-uO2Lwc,440.0,450.0,[72]
